family_id,family_display_name,family_utility_name,current_label,current_name,current_startdate,earliest_available_startdate,baseline_label,baseline_name,baseline_startdate,name_changed_over_window,actual_years_spanned,blended_energy_rate_cagr_10yr,blended_energy_rate_cagr_10yr_needs_review,years_of_available_history,status,reason
57b606575457a3cc59ded3d0,TOU-A-P Primary,San Diego Gas & Electric Co,57b606575457a3cc59ded3d0,TOU-A-P Primary,2016-08-01 07:00:00+00:00,2016-08-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
57b608055457a38c44ded3d3,TOU-A-P Secondary,San Diego Gas & Electric Co,57b608055457a38c44ded3d3,TOU-A-P Secondary,2016-08-01 07:00:00+00:00,2016-08-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
58090f0b5457a32b76cc986e,E-19 -Medium General Demand- TOU (Primary),Pacific Gas & Electric Co,58090f0b5457a32b76cc986e,E-19 -Medium General Demand- TOU (Primary),2016-10-01 06:00:00+00:00,2016-10-01 06:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d2f4e5457a34b211c9607,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Single Phase (2 kV - 50 kV)",Southern California Edison Co,66d1f39fd4e4f22b6b0446bc,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Single Phase (2 kV - 50 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d30c35457a3d8341c9605,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Three Phase (2 kV - 50 kV)",Southern California Edison Co,66d1f3a5d4e4f22b6b0446bd,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Three Phase (2 kV - 50 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d32cf5457a34b211c9608,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Single Phase (50 kV - 220 kV)",Southern California Edison Co,66d1f3aad4e4f22b6b0446be,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Single Phase (50 kV - 220 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d33f05457a34f211c9606,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Three Phase (50 kV - 220 kV)",Southern California Edison Co,66d1f3b0d4e4f22b6b0446bf,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Three Phase (50 kV - 220 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d35025457a34b211c9609,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Single Phase (At 220 kV)",Southern California Edison Co,66d1f3bb126e33591b0f84da,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Single Phase (At 220 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d35c45457a31b1b1c9605,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Three Phase (At 220 kV)",Southern California Edison Co,66d1f3c0615878105a0f6a4b,"Time of Use, General Service, Non Demand, Option B: GS-1 TOU B, Three Phase (At 220 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d399f5457a34d211c9605,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Single Phase (2 kV - 50 kV)",Southern California Edison Co,66d1e74cd4e4f22b6b0446bb,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Single Phase (2 kV - 50 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d3a855457a3cb361c9605,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Three Phase (2 kV - 50 kV)",Southern California Edison Co,66d1e7529a60806216040742,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Three Phase (2 kV - 50 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d3c255457a37d7c1c9605,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Single Phase (50 kV - 220 kV)",Southern California Edison Co,66d1e7619a60806216040743,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Single Phase (50 kV - 220 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d3d055457a34f211c9607,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Three Phase (50 kV - 220 kV)",Southern California Edison Co,66d1e7669a60806216040744,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Three Phase (50 kV - 220 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d3e2e5457a3d8341c9606,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Single Phase (At 220 kV)",Southern California Edison Co,66d1e7cdf79fbb175f018461,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Single Phase (At 220 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d3f6c5457a31b1b1c9606,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Three Phase (At 220 kV)",Southern California Edison Co,66d1e778b1dea9bdd80edaa7,"TOU General Service, Non Demand, Option C: GS-1 TOU C, Three Phase (At 220 kV)",2024-06-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.41409993155373,excluded,only 7.4 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d4bf65457a366061c9606,"Time of Use, General Service, Demand Metered, Option GS-2 TOU A, Single Phase (At 220kV)",Southern California Edison Co,5c81808d7bece2299eceb3d5,"Time of Use, General Service, Demand Metered, Option GS-2 TOU A, Single Phase (At 220kV)",2018-10-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,1.7467488021902806,excluded,only 1.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586d4ca75457a348111c9605,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (At 220kV)",Southern California Edison Co,5c81808a7bece2299eceb3d4,"Time of Use, General Service, Demand Metered, Option A: GS-2 TOU A, Three Phase (At 220kV)",2018-10-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,1.7467488021902806,excluded,only 1.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586e7ee45457a3c6711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",Southern California Edison Co,5c81805f7bece2299eceb3c5,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (2kV to 50kV)",2018-10-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,1.7467488021902806,excluded,only 1.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586e7f055457a3bc711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (50kV to 220kV)",Southern California Edison Co,5c81805c7bece2299eceb3c4,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (50kV to 220kV)",2018-10-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,1.7467488021902806,excluded,only 1.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586e7f305457a3dd711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (at 220kV)",Southern California Edison Co,5c8180597bece2299eceb3c3,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option A (at 220kV)",2018-10-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,1.7467488021902806,excluded,only 1.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586e81155457a31a7a1c9605,"Time of Use, General Service, Demand Metered, Option B: GS-3 TOU B (Under 2kV)",Southern California Edison Co,5c8180567bece2299eceb3c2,"Time of Use, General Service, Demand Metered, Option B: GS-3 TOU B (Under 2kV)",2018-10-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,1.7467488021902806,excluded,only 1.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586e819e5457a37c711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (2kV-50kV)",Southern California Edison Co,675078fecb87bf5ac20350bf,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (2kV-50kV)",2024-10-01 06:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.745379876796714,excluded,only 7.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586e82f95457a3c1711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (50kV to 220kV)",Southern California Edison Co,67507906cb87bf5ac20350c0,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option B (50kV to 220kV)",2024-10-01 06:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.745379876796714,excluded,only 7.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586e86b95457a3d3711c9605,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R (2kV to 50kV)",Southern California Edison Co,675099b5d14cc47b5e0a06c1,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R (2kV to 50kV)",2024-10-01 06:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.745379876796714,excluded,only 7.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586e87cc5457a3bc711c9606,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R (50kV-220kV)",Southern California Edison Co,675099bbd14cc47b5e0a06c2,"Time-of-use - General Service - Demand Metered: TOU-GS-3, Option R (50kV-220kV)",2024-10-01 06:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.745379876796714,excluded,only 7.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
586fda255457a3c80a1c9605,Agriculture Power AG-1 (Rate B) Primary,Pacific Gas & Electric Co,69de97d654d2cac2040b696e,Agriculture Power AG-1 (Rate B) Primary,2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
587014c55457a36f0d1c9606,"Time-Of-Use - General Service - Large: TOU-8, Option A (Under 2 kV)",Southern California Edison Co,587014c55457a36f0d1c9606,"Time-Of-Use - General Service - Large: TOU-8, Option A (Under 2 kV)",2017-01-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
587016a85457a3d7241c9605,"Time-Of-Use - General Service - Large: TOU-8, Option B (Under 2 kV)",Southern California Edison Co,587016a85457a3d7241c9605,"Time-Of-Use - General Service - Large: TOU-8, Option B (Under 2 kV)",2017-01-01 08:00:00+00:00,2017-01-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5877c5b25457a3443bdda4d7,General Service Time-of-use Electric Vehicle Charging: TOU-EV-3 Option B Single Phase (Under 2kv),Southern California Edison Co,5c6dda6d5457a39218399c02,General Service Time-of-use Electric Vehicle Charging: TOU-EV-3 Option B Single Phase (Under 2kv),2019-01-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,1.998631074606434,excluded,only 2.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
587938eb5457a3ee73dda4d8,AL-TOU Secondary Substation,San Diego Gas & Electric Co,6772f07e739c802b3b0a6f3f,AL-TOU Secondary Substation,2024-10-01 06:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,7.745379876796714,excluded,only 7.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
